TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000226	"microtubule cytoskeleton organization"	NaN	2.7752462597402365	2.872453413150526	0.925062911173524	0.43760256	null
GO:1904292	"regulation of ERAD pathway"	1904292	NaN	1.3979400086720377	0.11586366708506324	0.9027119277156953	0.81048481	30162
GO:1904294	"positive regulation of ERAD pathway"	1904294	NaN	1.3010299956639813	0.0917254031090084	0.8905620391874887	0.66446608	30162
GO:1905247	"positive regulation of aspartic-type peptidase activity"	1905247	NaN	0.47712125471966244	0.009655305590421936	0.914095389131006	0.55570952	30162
GO:2000058	"regulation of ubiquitin-dependent protein catabolic process"	2000058	NaN	2.2174839442139063	0.7917350584145989	0.9136820973716107	0.89934119	30162
GO:2000059	"negative regulation of ubiquitin-dependent protein catabolic process"	2000059	NaN	1.7403626894942439	0.2606932509413923	0.911673384193834	0.95351791	30162
GO:0030334	"regulation of cell migration"	NaN	2.9731278535996988	4.5331659747031	0.9531760393825478	0.05537353	null
GO:1902622	"regulation of neutrophil migration"	1902622	NaN	1.6901960800285136	0.23172733417012648	0.9623734565738645	0.63092682	30334
GO:2000145	"regulation of cell motility"	2000145	NaN	2.998259338423699	4.803514531234914	0.952864172647283	0.9274536	30334
GO:0030705	"cytoskeleton-dependent intracellular transport"	NaN	2.303196057420489	0.9655305590421936	0.8656854214407931	0.47804317	null
GO:0031344	"regulation of cell projection organization"	NaN	2.8965262174895554	3.799362749831032	0.9229413498465276	0.44499494	null
GO:0010975	"regulation of neuron projection development"	10975	NaN	2.7634279935629373	2.795210968427151	0.9201639534274595	0.53818738	31344
GO:0010976	"positive regulation of neuron projection development"	10976	NaN	2.3654879848909	1.1151877956937337	0.9081503337880548	0.78524312	31344
GO:0033043	"regulation of organelle organization"	33043	NaN	3.0726174765452368	5.701457951144154	0.9188431664283886	0.60072057	31344
GO:0050773	"regulation of dendrite development"	50773	NaN	2.164352855784437	0.7000096553055903	0.9258496414024475	0.74241947	31344
GO:0051129	"negative regulation of cellular component organization"	51129	NaN	2.864511081058392	3.529014193299218	0.9104415039909656	0.55715443	31344
GO:0051130	"positive regulation of cellular component organization"	51130	NaN	3.090610707828407	5.942840590904702	0.8975241869860454	0.64797119	31344
GO:0120035	"regulation of plasma membrane bounded cell projection organization"	120035	NaN	2.8870543780509568	3.7172926523124454	0.9174871746060871	0.91596583	31344
GO:0032011	"ARF protein signal transduction"	NaN	0.3010299956639812	0.004827652795210968	0.955071923250171	0.43414053	null
GO:0032012	"regulation of ARF protein signal transduction"	NaN	1.380211241711606	0.11103601428985228	0.941911301343948	0.411578	null
GO:0046578	"regulation of Ras protein signal transduction"	46578	NaN	1.7481880270062005	0.26552090373660325	0.9374234930476144	0.69547045	32012
GO:0032367	"intracellular cholesterol transport"	NaN	1.414973347970818	0.1206913198802742	0.8842998513676089	0.33900856	null
GO:0032502	"developmental process"	NaN	3.775173385424787	28.76315535386695	1	0	null
GO:0032535	"regulation of cellular component size"	NaN	2.615950051656401	1.9889929516269191	0.8921808780000798	0.43093158	null
GO:0032879	"regulation of localization"	NaN	3.3281756614383227	10.273245148208941	0.9567322872847672	0.08341429	null
GO:0032940	"secretion by cell"	NaN	2.640481436970422	2.104856618711982	0.8585723800815965	0.34208872	null
GO:0006887	"exocytosis"	6887	NaN	2.392696953259666	1.1876025876218983	0.8539212490984064	0.87681025	32940
GO:0009306	"protein secretion"	9306	NaN	2.123851640967086	0.6372501689678478	0.8493124020649816	0.81559465	32940
GO:0023061	"signal release"	23061	NaN	2.342422680822206	1.057255962151202	0.8228858728052871	0.86468983	32940
GO:0035592	"establishment of protein localization to extracellular region"	35592	NaN	2.1271047983648077	0.6420778217630588	0.8731445269701325	0.98241491	32940
GO:0045055	"regulated exocytosis"	45055	NaN	2.184691430817599	0.7338032248720672	0.8598119551552532	0.82870633	32940
GO:0032989	"cellular anatomical entity morphogenesis"	NaN	2.8363241157067516	3.3069421647195134	0.9562196191697558	0	null
GO:0000902	"cell morphogenesis"	902	NaN	2.9020028913507296	3.8476392777831414	0.9553409657978629	0.57251973	32989
GO:0033036	"macromolecule localization"	NaN	3.3811150807098507	11.60567731968717	0.8778729707783001	0.46184732	null
GO:0006810	"transport"	6810	NaN	3.5597869682005565	17.514724341025392	0.8575463771915913	0.63714845	33036
GO:0051234	"establishment of localization"	51234	NaN	3.58983794314746	18.769914067780245	0.8684759842018825	0.70264097	33036
GO:0051641	"cellular localization"	51641	NaN	3.437433443797971	13.213285700492419	0.8635581081329263	0.57438145	33036
GO:0051649	"establishment of localization in cell"	51649	NaN	3.2245330626060857	8.091146084773584	0.8435384450205464	0.63850641	33036
GO:0071702	"organic substance transport"	71702	NaN	3.2875778090787056	9.355991117118858	0.8655756171573414	0.66106405	33036
GO:0033554	"cellular response to stress"	NaN	3.1922886125681202	7.511827749348267	0.9666867995681647	0.42642429	null
GO:0034205	"amyloid-beta formation"	NaN	1.0413926851582251	0.04827652795210968	0.9032050924690223	0.48696489	null
GO:0042987	"amyloid precursor protein catabolic process"	42987	NaN	1.146128035678238	0.06275948633774259	0.9150063474329722	0.924226	34205
GO:0034248	"regulation of amide metabolic process"	NaN	2.677606952720493	2.2931350777252097	0.9414631233287302	0.16938454	null
GO:0034330	"cell junction organization"	NaN	2.7788744720027396	2.896591677126581	0.9431065165894911	0.26088975	null
GO:0034976	"response to endoplasmic reticulum stress"	NaN	2.361727836017593	1.105532490103312	0.9720779260221912	0.07060546	null
GO:0035418	"protein localization to synapse"	NaN	1.9030899869919435	0.3813845708216665	0.8859735628481573	0.39309975	null
GO:0099641	"anterograde axonal protein transport"	99641	NaN	1	0.04344887515689872	0.8787261089803741	0.7871308	35418
GO:1905383	"protein localization to presynapse"	1905383	NaN	1	0.04344887515689872	0.9049555793690262	0.7871308	35418
GO:0035507	"regulation of myosin-light-chain-phosphatase activity"	NaN	0.6020599913279624	0.014482958385632905	0.93004742215776	0.4691213	null
GO:0035509	"negative regulation of myosin-light-chain-phosphatase activity"	35509	NaN	0.3010299956639812	0.004827652795210968	0.9254758450930837	0.80269012	35507
GO:0035556	"intracellular signal transduction"	NaN	3.1705550585212086	7.1449261369122326	0.9193977309882532	0.31252456	null
GO:0035821	"modulation of process of another organism"	NaN	1.146128035678238	0.06275948633774259	0.9864687497600628	0	null
GO:0036466	"synaptic vesicle recycling via endosome"	NaN	1	0.04344887515689872	0.8809058705326502	0.41982999	null
GO:0036465	"synaptic vesicle recycling"	36465	NaN	1.863322860120456	0.34759100125518977	0.8612497984015924	0.89332575	36466
GO:0048488	"synaptic vesicle endocytosis"	48488	NaN	1.806179973983887	0.304142126098291	0.8603760358818201	0.83361368	36466
GO:0099504	"synaptic vesicle cycle"	99504	NaN	2.214843848047698	0.7869074056193878	0.8506017492439966	0.88598843	36466
GO:0140238	"presynaptic endocytosis"	140238	NaN	1.8260748027008264	0.3186250844839239	0.8611337563736284	0.69575563	36466
GO:0040011	"locomotion"	NaN	2.5809249756756194	1.834508062180168	1	0	null
GO:0040012	"regulation of locomotion"	NaN	3.0170333392987803	5.0159312542241965	0.9611739383329093	0.06427868	null
GO:0042127	"regulation of cell population proliferation"	NaN	3.241795431295199	8.419426474847928	0.9544685336122871	0.09076856	null
GO:0042391	"regulation of membrane potential"	NaN	2.7024305364455254	2.428309355991117	0.9416565835179064	0.41696107	null
GO:0042886	"amide transport"	NaN	2.2013971243204513	0.762769141643333	0.893873942761745	0.44487013	null
GO:0042982	"amyloid precursor protein metabolic process"	NaN	1.3222192947339193	0.09655305590421936	0.9145330248601178	0.14072209	null
GO:0043065	"positive regulation of apoptotic process"	NaN	2.7902851640332416	2.973834121849957	0.9273819519804117	0.17848049	null
GO:0042981	"regulation of apoptotic process"	42981	NaN	3.199480914862356	7.637346722023752	0.942860361838173	0.77371993	43065
GO:0043068	"positive regulation of programmed cell death"	43068	NaN	2.806179973983887	3.0848701361398088	0.9279282270024886	0.66937714	43065
GO:0043067	"regulation of programmed cell death"	NaN	3.212986184736668	7.878729361784301	0.9549293497145145	0.08079532	null
GO:0043244	"regulation of protein-containing complex disassembly"	NaN	2.143014800254095	0.6662160857391136	0.9366141942840044	0.29360238	null
GO:0043412	"macromolecule modification"	NaN	3.2245330626060857	8.091146084773584	0.8936940709567214	0.30721427	null
GO:0043457	"regulation of cellular respiration"	NaN	1.6720978579357175	0.22207202857970457	0.9508490977946661	0.03750185	null
GO:0002082	"regulation of oxidative phosphorylation"	2082	NaN	1.3979400086720377	0.11586366708506324	0.9528946791545958	0.92136302	43457
GO:1903715	"regulation of aerobic respiration"	1903715	NaN	1.5185139398778875	0.15448488944675098	0.9517581896760486	0.79361203	43457
GO:0043603	"amide metabolic process"	NaN	2.9138138523837167	3.9538476392777833	0.901668057824558	0.17539395	null
GO:0043605	"amide catabolic process"	NaN	1.414973347970818	0.1206913198802742	0.8962310224530078	0.45738988	null
GO:0002181	"cytoplasmic translation"	2181	NaN	2.12057393120585	0.6324225161726369	0.8382608638053408	0.84971298	43605
GO:0006412	"translation"	6412	NaN	2.5888317255942073	1.868301631746645	0.8194918241483168	0.81615439	43605
GO:0006418	"tRNA aminoacylation for protein translation"	6418	NaN	1.6232492903979006	0.19793376460364973	0.8417380155710624	0.63011569	43605
GO:0006518	"peptide metabolic process"	6518	NaN	2.74350976472843	2.6696919957516654	0.8713683843243788	0.59997753	43605
GO:0006749	"glutathione metabolic process"	6749	NaN	1.806179973983887	0.304142126098291	0.8806510006959638	0.65885384	43605
GO:0043038	"amino acid activation"	43038	NaN	1.662757831681574	0.21724437578449357	0.9222157798914769	0.69519543	43605
GO:0043039	"tRNA aminoacylation"	43039	NaN	1.6532125137753437	0.21241672298928263	0.874274304288804	0.98851268	43605
GO:0043043	"peptide biosynthetic process"	43043	NaN	2.6148972160331345	1.9841652988317078	0.8255664771833502	0.90734276	43605
GO:0043604	"amide biosynthetic process"	43604	NaN	2.720159303405957	2.5296900646905476	0.8319413158235289	0.85003657	43605
GO:0140236	"translation at presynapse"	140236	NaN	1.6812412373755872	0.2268996813749155	0.851597803442999	0.63897707	43605
GO:0140241	"translation at synapse"	140241	NaN	1.6901960800285136	0.23172733417012648	0.8525427068216768	0.64262085	43605
GO:0140242	"translation at postsynapse"	140242	NaN	1.6901960800285136	0.23172733417012648	0.851325810577573	0.99595477	43605
GO:1901605	"alpha-amino acid metabolic process"	1901605	NaN	2.3010299956639813	0.9607029062469827	0.8237456239589543	0.79709822	43605
GO:0043954	"cellular component maintenance"	NaN	1.9294189257142926	0.40552283479772133	0.9540080923126097	0.01151814	null
GO:0044003	"modulation by symbiont of host process"	NaN	0.47712125471966244	0.009655305590421936	0.9674531002443875	0.28649618	null
GO:0019048	"modulation by virus of host process"	19048	NaN	1.3617278360175928	0.09843885777734865	0.9538283642196391	1.14349409	44003
GO:0019050	"suppression by virus of host apoptotic process"	19050	NaN	0.47712125471966244	0.009655305590421936	0.9592119036614206	0.96377538	44003
GO:0019054	"modulation by virus of host cellular process"	19054	NaN	0.47712125471966244	0.009655305590421936	0.9592119036614206	0.99990345	44003
GO:0033668	"symbiont-mediated suppression of host apoptosis"	33668	NaN	0.3010299956639812	0.004827652795210968	0.9627253036809569	0.76824381	44003
GO:0039526	"perturbation by virus of host apoptosis"	39526	NaN	0.47712125471966244	0.023454503720195623	0.9336916093697801	1.20990927	44003
GO:0044068	"symbiont-mediated perturbation of host cellular process"	44068	NaN	0.47712125471966244	0.009655305590421936	0.961415694513178	0.99990345	44003
GO:0051709	"regulation of killing of cells of another organism"	51709	NaN	1.1139433523068367	0.05793183354253162	0.9387294157310194	0.88256236	44003
GO:0052040	"symbiont-mediated perturbation of host programmed cell death"	52040	NaN	0.47712125471966244	0.009655305590421936	0.961415694513178	0.99990345	44003
GO:0052041	"symbiont-mediated suppression of host programmed cell death"	52041	NaN	0.3010299956639812	0.004827652795210968	0.9627253036809569	0.930167	44003
GO:0052150	"symbiont-mediated perturbation of host apoptosis"	52150	NaN	0.47712125471966244	0.009655305590421936	0.9392970685904338	0.99990345	44003
GO:0044085	"cellular component biogenesis"	NaN	3.4183012913197452	12.643622670657525	0.932938062770359	0.42561743	null
GO:0006996	"organelle organization"	6996	NaN	3.4892551683692603	14.888481220430627	0.928917874056028	0.5634822	44085
GO:0016043	"cellular component organization"	16043	NaN	3.752278985460119	27.285893598532397	0.924292207050196	0.53612918	44085
GO:0044281	"small molecule metabolic process"	NaN	3.2073650374690716	7.77734865308487	0.9134447398329989	0.22246747	null
GO:0045454	"cell redox homeostasis"	NaN	1.4913616938342726	0.14482958385632905	0.9961716687586948	0.48710618	null
GO:0046349	"amino sugar biosynthetic process"	NaN	1.0413926851582251	0.04827652795210968	0.9114417607200648	0.099415	null
GO:0046500	"S-adenosylmethionine metabolic process"	NaN	1.3424226808222062	0.10138070869943033	0.9213367572917156	0.01016978	null
GO:0033353	"S-adenosylmethionine cycle"	33353	NaN	0.9030899869919435	0.03379356956647678	0.927933299836359	0.54985823	46500
GO:0046823	"negative regulation of nucleocytoplasmic transport"	NaN	1.4471580313422192	0.13034662547069614	0.8875082595004379	0.35045133	null
GO:0046826	"negative regulation of protein export from nucleus"	46826	NaN	0.9030899869919435	0.03379356956647678	0.8105215792120338	0.81883066	46823
GO:0046903	"secretion"	NaN	2.7528164311882715	2.727623829294197	0.8856036149151296	0.38511707	null
GO:0046931	"pore complex assembly"	NaN	1.3222192947339193	0.09655305590421936	0.9534043537491006	0.15170554	null
GO:0047484	"regulation of response to osmotic stress"	NaN	1.255272505103306	0.08207009751858646	0.9535737120580077	0.03389182	null
GO:0048468	"cell development"	NaN	3.4149733479708178	12.547069614753307	0.932632505885295	0.40363841	null
GO:0048518	"positive regulation of biological process"	NaN	3.8000293592441343	30.457661484985998	0.9473049564112438	0.16005039	null
GO:0048519	"negative regulation of biological process"	NaN	3.7203247174174416	25.350004827652796	0.9492127260383976	0.1293421	null
GO:0048522	"positive regulation of cellular process"	NaN	3.7651467901080253	28.106594573718258	0.9145956833683427	0.34559296	null
GO:0009893	"positive regulation of metabolic process"	9893	NaN	3.5531545481696254	17.24920343728879	0.9082756166423694	0.5463227	48522
GO:0010604	"positive regulation of macromolecule metabolic process"	10604	NaN	3.513483956704257	15.742975765182967	0.9017290893926562	0.53031265	48522
GO:0031325	"positive regulation of cellular metabolic process"	31325	NaN	3.5137501500818233	15.75263107077339	0.8984193212072007	0.78674066	48522
GO:0051173	"positive regulation of nitrogen compound metabolic process"	51173	NaN	3.453471233722936	13.71053393839915	0.9012937340286512	0.75826318	48522
GO:0048523	"negative regulation of cellular process"	NaN	3.6904618932461783	23.66515400212417	0.9268278567965482	0.36715868	null
GO:0009966	"regulation of signal transduction"	9966	NaN	3.4658288153574364	14.10640146760645	0.9071519007794099	0.59378532	48523
GO:0048585	"negative regulation of response to stimulus"	48585	NaN	3.2132520521963968	7.883557014579512	0.9235939910799524	0.51461772	48523
GO:0048583	"regulation of response to stimulus"	NaN	3.598790506763115	19.160953944192332	0.951840531354568	0.11329274	null
GO:0048870	"cell motility"	NaN	3.0595634179012676	5.53249010331177	0.9848947539467546	0.02061844	null
GO:0050435	"amyloid-beta metabolic process"	NaN	1.3617278360175928	0.10620836149464132	0.9041628051008288	0.18438589	null
GO:0050789	"regulation of biological process"	NaN	4.099853219884381	60.75118277493483	0.9442816198100161	0.33648818	null
GO:0050794	"regulation of cellular process"	NaN	4.080410007155637	58.091146084773584	0.9391181933820312	0.22587859	null
GO:0050803	"regulation of synapse structure or activity"	NaN	2.505149978319906	1.540021241672299	0.9445913293340602	0.34231595	null
GO:0050804	"modulation of chemical synaptic transmission"	NaN	2.776701183988411	2.882108718740948	0.9258501430347296	0.37482851	null
GO:0046928	"regulation of neurotransmitter secretion"	46928	NaN	2.041392685158225	0.5262141546779955	0.8575041430856694	0.78296246	50804
GO:0048168	"regulation of neuronal synaptic plasticity"	48168	NaN	1.8920946026904804	0.3717292652312446	0.9242958292882536	0.75319542	50804
GO:0048172	"regulation of short-term neuronal synaptic plasticity"	48172	NaN	1.3617278360175928	0.10620836149464132	0.9320725807531359	0.66241614	50804
GO:0099171	"presynaptic modulation of chemical synaptic transmission"	99171	NaN	1.806179973983887	0.304142126098291	0.9410180411035478	0.73701655	50804
GO:2000300	"regulation of synaptic vesicle exocytosis"	2000300	NaN	1.7853298350107671	0.2896591677126581	0.8606906718247315	0.91153252	50804
GO:2000302	"positive regulation of synaptic vesicle exocytosis"	2000302	NaN	0.8450980400142568	0.02896591677126581	0.8730235964917692	0.58881376	50804
GO:0050807	"regulation of synapse organization"	NaN	2.494154594018443	1.5014000193106112	0.9043214606979577	0.49340444	null
GO:0061001	"regulation of dendritic spine morphogenesis"	61001	NaN	1.792391689498254	0.29448682050786906	0.9079663316872971	0.81965155	50807
GO:0099175	"regulation of postsynapse organization"	99175	NaN	2.1398790864012365	0.6613884329439027	0.911938743704016	0.89160123	50807
GO:1905874	"regulation of postsynaptic density organization"	1905874	NaN	1.3617278360175928	0.10620836149464132	0.9214227740148532	0.74397854	50807
GO:0050896	"response to stimulus"	NaN	3.972804322336578	45.34131505262142	1	0	null
GO:0051056	"regulation of small GTPase mediated signal transduction"	NaN	2.3729120029701067	1.1344984068745776	0.9292855288442781	0.35452269	null
GO:0051128	"regulation of cellular component organization"	NaN	3.404491617758686	12.247755141450227	0.9516599984989899	0.10029454	null
GO:0051179	"localization"	NaN	3.6514718521990424	21.632712175340348	1	0	null
GO:0051235	"maintenance of location"	NaN	2.2528530309798933	0.8593221975475523	0.9117851399021168	0.22773763	null
GO:0051246	"regulation of protein metabolic process"	NaN	3.2755416884013098	9.100125518972675	0.9294412807465333	0.34269078	null
GO:0051292	"nuclear pore complex assembly"	NaN	1	0.04344887515689872	0.9500645116454327	0.37216477	null
GO:0051438	"regulation of ubiquitin-protein transferase activity"	NaN	1.4313637641589874	0.12551897267548517	0.953307739454883	0.03534404	null
GO:0032409	"regulation of transporter activity"	32409	NaN	2.03342375548695	0.5165588490875737	0.9491759682946621	0.52034599	51438
GO:0044092	"negative regulation of molecular function"	44092	NaN	2.444044795918076	1.3372598242734381	0.9444325279119398	0.64884922	51438
GO:0044093	"positive regulation of molecular function"	44093	NaN	2.682145076373832	2.3172733417012648	0.9412647132353922	0.76939083	51438
GO:0051444	"negative regulation of ubiquitin-protein transferase activity"	51444	NaN	0.9030899869919435	0.03379356956647678	0.9191209057230024	0.5942343	51438
GO:0051588	"regulation of neurotransmitter transport"	NaN	2.110589710299249	0.6179395577870039	0.8904152995535063	0.39823137	null
GO:0051640	"organelle localization"	NaN	2.7489628612561616	2.703485565318142	0.8995583770839721	0.28677324	null
GO:0051648	"vesicle localization"	NaN	2.271841606536499	0.8979434199092402	0.8979829918653297	0.28828793	null
GO:0016185	"synaptic vesicle budding from presynaptic endocytic zone membrane"	16185	NaN	1.0413926851582251	0.04827652795210968	0.834561955023357	0.86898159	51648
GO:0048199	"vesicle targeting, to, from or within Golgi"	48199	NaN	1.462397997898956	0.1351742782659071	0.8712296160549715	0.74196809	51648
GO:0048489	"synaptic vesicle transport"	48489	NaN	1.6334684555795864	0.20276141739886067	0.8726646685263827	0.64378002	51648
GO:0051650	"establishment of vesicle localization"	51650	NaN	2.2380461031287955	0.8303562807762865	0.8588039701535806	0.8634992	51648
GO:0051656	"establishment of organelle localization"	51656	NaN	2.630427875025024	2.0565800907598724	0.8799084737426872	0.81727075	51648
GO:0051683	"establishment of Golgi localization"	51683	NaN	0.9030899869919435	0.03379356956647678	0.8955932047691973	0.55299246	51648
GO:0097091	"synaptic vesicle clustering"	97091	NaN	1.0791812460476249	0.05310418074732066	0.8716567746688643	0.87500877	51648
GO:0097479	"synaptic vesicle localization"	97479	NaN	1.7075701760979363	0.2413826397605484	0.9061375797575612	0.76393765	51648
GO:0099525	"presynaptic dense core vesicle exocytosis"	99525	NaN	0.9542425094393249	0.038621222361687746	0.8259928596186955	0.67585793	51648
GO:0051651	"maintenance of location in cell"	NaN	2.03342375548695	0.5165588490875737	0.8895008707206254	0.23941581	null
GO:0051668	"localization within membrane"	NaN	2.7520484478194387	2.7227961764989863	0.8696402800176549	0.39609167	null
GO:0051881	"regulation of mitochondrial membrane potential"	NaN	1.9590413923210936	0.43448875156898714	0.9513739155550625	0.29370748	null
GO:0060998	"regulation of dendritic spine development"	NaN	1.9395192526186185	0.41517814038814327	0.964448340850809	0.31881077	null
GO:0060999	"positive regulation of dendritic spine development"	NaN	1.8260748027008264	0.3186250844839239	0.9466382872004319	0.03900878	null
GO:0061003	"positive regulation of dendritic spine morphogenesis"	61003	NaN	1.505149978319906	0.14965723665154002	0.897303461492365	0.89141123	60999
GO:0061024	"membrane organization"	NaN	2.8739015978644615	3.606256638022593	0.9415512338060853	0.27517262	null
GO:0061691	"detoxification of hydrogen peroxide"	NaN	0.6020599913279624	0.014482958385632905	0.9279329302078609	0.22666929	null
GO:0061919	"process utilizing autophagic mechanism"	NaN	2.4727564493172123	1.4289852273824466	0.9872507614111113	0.01309568	null
GO:0065007	"biological regulation"	NaN	4.112839510845115	62.595346142705424	1	0	null
GO:0065008	"regulation of biological quality"	NaN	3.4800069429571505	14.574683788741913	0.9585257132368716	0.07125561	null
GO:0065009	"regulation of molecular function"	NaN	2.9116901587538613	3.934537028096939	0.9660754817489757	0	null
GO:0071692	"protein localization to extracellular region"	NaN	2.1492191126553797	0.6758713913295356	0.8828688888198108	0.41501703	null
GO:0071840	"cellular component organization or biogenesis"	NaN	3.7691556907143986	28.36728782465965	0.9804446578131272	0.02898864	null
GO:0072521	"purine-containing compound metabolic process"	NaN	2.693726948923647	2.3800328280390075	0.8497593247799867	0.31462205	null
GO:0080134	"regulation of response to stress"	NaN	3.1271047983648077	6.464227092787486	0.9379569674395691	0.37010938	null
GO:0090087	"regulation of peptide transport"	NaN	2.4409090820652177	1.3276045186830163	0.8814003481309075	0.4831342	null
GO:0002092	"positive regulation of receptor internalization"	2092	NaN	1.4313637641589874	0.12551897267548517	0.8631355413568886	0.66229332	90087
GO:0030100	"regulation of endocytosis"	30100	NaN	2.505149978319906	1.540021241672299	0.8447602392270787	0.53506716	90087
GO:0045807	"positive regulation of endocytosis"	45807	NaN	2.278753600952829	0.912426378294873	0.8360526666088716	0.78361788	90087
GO:1900242	"regulation of synaptic vesicle endocytosis"	1900242	NaN	1.462397997898956	0.1351742782659071	0.872611429759107	0.92130645	90087
GO:1900244	"positive regulation of synaptic vesicle endocytosis"	1900244	NaN	1.146128035678238	0.06275948633774259	0.867914365131815	0.60196132	90087
GO:1903423	"positive regulation of synaptic vesicle recycling"	1903423	NaN	1.255272505103306	0.08207009751858646	0.8910158022383519	0.87248549	90087
GO:0090199	"regulation of release of cytochrome c from mitochondria"	NaN	1.6532125137753437	0.21241672298928263	0.9361425078105354	0.48223359	null
GO:0010823	"negative regulation of mitochondrion organization"	10823	NaN	1.6989700043360187	0.23655498696533747	0.9251505663807702	0.82218721	90199
GO:0090200	"positive regulation of release of cytochrome c from mitochondria"	90200	NaN	1.380211241711606	0.11103601428985228	0.9233172505495707	0.77419614	90199
GO:0090201	"negative regulation of release of cytochrome c from mitochondria"	90201	NaN	1.3424226808222062	0.10138070869943033	0.8951691254325105	0.89672945	90199
GO:0090559	"regulation of membrane permeability"	NaN	1.8195439355418688	0.31379743168871294	0.952855158577283	0.0389426	null
GO:0097120	"receptor localization to synapse"	NaN	1.8129133566428555	0.30896977889350197	0.9186546341322454	0	null
GO:0098657	"import into cell"	NaN	2.859138297294531	3.485565318142319	0.8821190725057977	0.41303295	null
GO:0099003	"vesicle-mediated transport in synapse"	NaN	2.2624510897304293	0.8786328087283962	0.8759270425602506	0.30986639	null
GO:0006886	"intracellular protein transport"	6886	NaN	2.7323937598229686	2.602104856618712	0.8365516332650387	0.67090479	99003
GO:0006897	"endocytosis"	6897	NaN	2.7331972651065692	2.606932509413923	0.8580491447023468	0.6249147	99003
GO:0006898	"receptor-mediated endocytosis"	6898	NaN	2.2121876044039577	0.7820797528241769	0.8745100378430729	0.76242857	99003
GO:0016197	"endosomal transport"	16197	NaN	2.387389826338729	1.1731196292362653	0.8540751262378791	0.64723593	99003
GO:0031623	"receptor internalization"	31623	NaN	1.8808135922807914	0.3620739596408226	0.8835191258157822	0.69907641	99003
GO:0046907	"intracellular transport"	46907	NaN	3.0670708560453703	5.629043159215989	0.8379872448451496	0.70822177	99003
GO:0099111	"microtubule-based transport"	NaN	2.346352974450639	1.0669112677416241	0.8971987499321523	0.30779748	null
GO:0099172	"presynapse organization"	NaN	1.4771212547196624	0.14000193106111808	0.9335612803483646	0.15637216	null
GO:0007416	"synapse assembly"	7416	NaN	2.060697840353612	0.5503524186540504	0.8864212894487972	0.76858598	99172
GO:0034329	"cell junction assembly"	34329	NaN	2.4742162640762553	1.4338128801776575	0.9184060018467404	0.83465992	99172
GO:0034331	"cell junction maintenance"	34331	NaN	1.8388490907372552	0.32828039007434584	0.9295676084002165	0.55963504	99172
GO:0050808	"synapse organization"	50808	NaN	2.582063362911709	1.8393357149753788	0.9197087238679839	0.70800028	99172
GO:0060997	"dendritic spine morphogenesis"	60997	NaN	1.3424226808222062	0.10138070869943033	0.8836672395459719	0.75775562	99172
GO:0097104	"postsynaptic membrane assembly"	97104	NaN	1.0791812460476249	0.05310418074732066	0.8951832818289013	0.72216087	99172
GO:0097106	"postsynaptic density organization"	97106	NaN	1.6232492903979006	0.19793376460364973	0.9212058473011897	0.61928705	99172
GO:0097118	"neuroligin clustering involved in postsynaptic membrane assembly"	97118	NaN	0.6989700043360189	0.019310611180843873	0.8320976168477057	0.83410228	99172
GO:0098880	"maintenance of postsynaptic specialization structure"	98880	NaN	1.380211241711606	0.11103601428985228	0.9226161287628659	0.93254116	99172
GO:0099068	"postsynapse assembly"	99068	NaN	1.414973347970818	0.1206913198802742	0.8971883020240469	0.76796192	99172
GO:0099084	"postsynaptic specialization organization"	99084	NaN	1.6812412373755872	0.2268996813749155	0.9209192360349496	0.80733303	99172
GO:0099173	"postsynapse organization"	99173	NaN	2.146128035678238	0.6710437385343246	0.9237972421130417	0.7642452	99172
GO:0099558	"maintenance of synapse structure"	99558	NaN	1.662757831681574	0.21724437578449357	0.9288540663055959	0.92573313	99172
GO:0099560	"synaptic membrane adhesion"	99560	NaN	1.5314789170422551	0.15931254224196195	0.9328520442789362	0.60280822	99172
GO:1904861	"excitatory synapse assembly"	1904861	NaN	1.3424226808222062	0.10138070869943033	0.9008696596460286	0.58257398	99172
GO:0099177	"regulation of trans-synaptic signaling"	NaN	2.7774268223893115	2.886936371536159	0.9344644749296407	0.42419547	null
GO:0099536	"synaptic signaling"	NaN	2.662757831681574	2.2158926330018347	0.9172176496758792	0.25962107	null
GO:0007268	"chemical synaptic transmission"	7268	NaN	2.5921767573958667	1.8827845901322777	0.9129782990061552	0.76989718	99536
GO:0007269	"neurotransmitter secretion"	7269	NaN	2	0.47793762672588586	0.8111319561816642	0.83677186	99536
GO:0016079	"synaptic vesicle exocytosis"	16079	NaN	1.845098040014257	0.3331080428695568	0.8025861285169591	0.96269971	99536
GO:0016082	"synaptic vesicle priming"	16082	NaN	1.3424226808222062	0.10138070869943033	0.7923346099516656	0.86911741	99536
GO:0098916	"anterograde trans-synaptic signaling"	98916	NaN	2.5921767573958667	1.8827845901322777	0.9131027997100536	0.96982182	99536
GO:0098926	"postsynaptic signal transduction"	98926	NaN	1.845098040014257	0.3331080428695568	0.920054860302795	0.6238368	99536
GO:0099537	"trans-synaptic signaling"	99537	NaN	2.61066016308988	1.9648546876508644	0.9132429714265426	0.94280432	99536
GO:0099545	"trans-synaptic signaling by trans-synaptic complex"	99545	NaN	1	0.04344887515689872	0.9383799792575493	0.5138292	99536
