TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000226	"microtubule cytoskeleton organization"	NaN	2.7752462597402365	2.872453413150526	0.9244642378930402	0.28087445	null
GO:0010639	"negative regulation of organelle organization"	10639	NaN	2.5440680443502757	1.684850825528628	0.8743393227763284	0.69645934	51493
GO:0030832	"regulation of actin filament length"	30832	NaN	2.2355284469075487	0.8255286279810756	0.8436401683568604	0.87620411	51493
GO:0032231	"regulation of actin filament bundle assembly"	32231	NaN	2.012837224705172	0.4924205851115188	0.8909230144721032	0.82927172	51493
GO:0032232	"negative regulation of actin filament bundle assembly"	32232	NaN	1.5440680443502757	0.16414019503717292	0.8826789734234981	0.74448337	51493
GO:0032956	"regulation of actin cytoskeleton organization"	32956	NaN	2.550228353055094	1.7089890895046829	0.8888162327541854	0.9201603	51493
GO:0033043	"regulation of organelle organization"	33043	NaN	3.0726174765452368	5.701457951144154	0.9005067530389115	0.59357853	51493
GO:0051129	"negative regulation of cellular component organization"	51129	NaN	2.864511081058392	3.529014193299218	0.8859361970921006	0.52516366	51493
GO:0051494	"negative regulation of cytoskeleton organization"	51494	NaN	2.2278867046136734	0.8110456695954427	0.8745010864943357	0.78273631	51493
GO:0110053	"regulation of actin filament organization"	110053	NaN	2.436162647040756	1.3131215602973834	0.8880698648133857	0.67477489	51493
GO:1902904	"negative regulation of supramolecular fiber organization"	1902904	NaN	2.2278867046136734	0.8110456695954427	0.8786047938283117	0.85636594	51493
GO:0051660	"establishment of centrosome localization"	NaN	1.0413926851582251	0.04827652795210968	0.9578329337921093	0.21538008	null
GO:0051884	"regulation of timing of anagen"	NaN	0.7781512503836436	0.02413826397605484	0.9536096749515198	0.22122478	null
GO:0060066	"oviduct development"	NaN	0.9030899869919435	0.03379356956647678	0.8920434021950783	0.16257859	null
GO:0060742	"epithelial cell differentiation involved in prostate gland development"	60742	NaN	1.2041199826559248	0.07241479192816452	0.8620245829928422	0.78857366	60066
GO:0060767	"epithelial cell proliferation involved in prostate gland development"	60767	NaN	1.0413926851582251	0.04827652795210968	0.8899853773815221	0.51033211	60066
GO:0060272	"embryonic skeletal joint morphogenesis"	NaN	1.1139433523068367	0.05793183354253162	0.8811876947482201	0.35634995	null
GO:0060341	"regulation of cellular localization"	NaN	3.0211892990699383	5.0642077821763065	0.9228861772117439	0.49673574	null
GO:0051049	"regulation of transport"	51049	NaN	3.2392994791268923	8.37114994689582	0.9214495729353959	0.7474703	60341
GO:0060439	"trachea morphogenesis"	NaN	1.1139433523068367	0.05793183354253162	0.876107311752866	0.3729192	null
GO:0060440	"trachea formation"	60440	NaN	0.9030899869919435	0.03379356956647678	0.872668520630092	0.88568059	60439
GO:0060484	"lung-associated mesenchyme development"	60484	NaN	1.0791812460476249	0.05310418074732066	0.8670049713339641	0.57033146	60439
GO:0060916	"mesenchymal cell proliferation involved in lung development"	60916	NaN	0.7781512503836436	0.02413826397605484	0.8715552037605008	0.54183953	60439
GO:0060768	"regulation of epithelial cell proliferation involved in prostate gland development"	NaN	1.0791812460476249	0.05310418074732066	0.9681138628071315	0	null
GO:0060788	"ectodermal placode formation"	NaN	1.1760912590556813	0.06758713913295356	0.8995375811549086	0.2517976	null
GO:0060789	"hair follicle placode formation"	60789	NaN	0.6989700043360189	0.019310611180843873	0.8674071565164779	0.92034774	60788
GO:0071697	"ectodermal placode morphogenesis"	71697	NaN	1.1760912590556813	0.06758713913295356	0.9039156409732607	0.9809485	60788
GO:0060976	"coronary vasculature development"	NaN	1.8920946026904804	0.3717292652312446	0.8789803519690894	0.2168176	null
GO:0001570	"vasculogenesis"	1570	NaN	1.9637878273455553	0.4393164043641981	0.8400471307464155	0.63094244	60976
GO:0060977	"coronary vasculature morphogenesis"	60977	NaN	1.5185139398778875	0.15448488944675098	0.8527966644771846	0.57629915	60976
GO:0060982	"coronary artery morphogenesis"	60982	NaN	1	0.04344887515689872	0.8649279270429321	0.7842825	60976
GO:0061197	"fungiform papilla morphogenesis"	NaN	0.8450980400142568	0.02896591677126581	0.8872051568294436	0.23846832	null
GO:0043587	"tongue morphogenesis"	43587	NaN	1.146128035678238	0.06275948633774259	0.8814540758337237	0.86345865	61197
GO:0061196	"fungiform papilla development"	61196	NaN	0.9030899869919435	0.03379356956647678	0.9117449311146338	0.82209311	61197
GO:0070493	"thrombin-activated receptor signaling pathway"	NaN	1.0413926851582251	0.04827652795210968	0.9502761509522004	0.08107495	null
GO:0070601	"centromeric sister chromatid cohesion"	NaN	0.9030899869919435	0.03379356956647678	0.955895266265683	0.1208565	null
GO:0071680	"response to indole-3-methanol"	NaN	0.7781512503836436	0.02413826397605484	0.9758778182578476	0.49950344	null
GO:0071681	"cellular response to indole-3-methanol"	NaN	0.6989700043360189	0.019310611180843873	0.9579370038141033	0.47439325	null
GO:0072497	"mesenchymal stem cell differentiation"	NaN	0.6020599913279624	0.014482958385632905	0.9396730552255521	0.00692449	null
GO:0072521	"purine-containing compound metabolic process"	NaN	2.693726948923647	2.3800328280390075	0.9193288269479466	0.34542265	null
GO:0072697	"protein localization to cell cortex"	NaN	0.6020599913279624	0.014482958385632905	0.9649092380955933	0.17359494	null
GO:0075525	"viral translational termination-reinitiation"	NaN	0.7781512503836436	0.02413826397605484	0.9944830251375196	0	null
GO:0075522	"IRES-dependent viral translational initiation"	75522	NaN	1	0.04344887515689872	0.9944830251375196	0.91708446	75525
GO:0090066	"regulation of anatomical structure size"	NaN	2.7708520116421442	2.8434874963792605	0.9417907728591367	0.42547097	null
GO:0090325	"regulation of locomotion involved in locomotory behavior"	NaN	0.9030899869919435	0.03379356956647678	0.9566343051643108	0.19727616	null
GO:0030334	"regulation of cell migration"	30334	NaN	2.9731278535996988	4.5331659747031	0.9504940055019961	0.51278064	90325
GO:0045743	"positive regulation of fibroblast growth factor receptor signaling pathway"	45743	NaN	0.9542425094393249	0.038621222361687746	0.9348452693955023	0.52148805	90325
GO:1904847	"regulation of cell chemotaxis to fibroblast growth factor"	1904847	NaN	0.8450980400142568	0.02896591677126581	0.9489126417316152	0.55311762	90325
GO:2000544	"regulation of endothelial cell chemotaxis to fibroblast growth factor"	2000544	NaN	0.8450980400142568	0.02896591677126581	0.937200842624168	0.51420879	90325
GO:0090425	"acinar cell differentiation"	NaN	0.7781512503836436	0.02413826397605484	0.8890111431868924	0.27816367	null
GO:0097435	"supramolecular fiber organization"	NaN	2.7745169657285498	2.867625760355315	0.9465510460699118	0.24319601	null
GO:0098609	"cell-cell adhesion"	NaN	2.7427251313046983	2.6648643429564545	0.9901952895172287	0.00988991	null
GO:0098657	"import into cell"	NaN	2.859138297294531	3.485565318142319	0.9602117646530846	0.34463399	null
GO:0098828	"modulation of inhibitory postsynaptic potential"	NaN	1.1139433523068367	0.05793183354253162	0.9177984008469718	0.28299442	null
GO:0106027	"neuron projection organization"	NaN	1.7323937598229686	0.2558655981461813	0.9509675913384206	0.13884056	null
GO:0120036	"plasma membrane bounded cell projection organization"	120036	NaN	3.1007150865730817	6.08284252196582	0.9335961953824379	0.58914337	106027
GO:0106035	"protein maturation by [4Fe-4S] cluster transfer"	NaN	0.9030899869919435	0.03379356956647678	0.9495434773132035	0.12305305	null
GO:0140029	"exocytic process"	NaN	1.9030899869919435	0.3813845708216665	0.9429480472548132	0.46806663	null
GO:0046907	"intracellular transport"	46907	NaN	3.0670708560453703	5.629043159215989	0.9351167628673883	0.59853468	140029
GO:0098700	"neurotransmitter loading into synaptic vesicle"	98700	NaN	1	0.04344887515689872	0.9449136640719462	0.74573352	140029
GO:0099003	"vesicle-mediated transport in synapse"	99003	NaN	2.2624510897304293	0.8786328087283962	0.9478001139243548	0.54677445	140029
GO:0099504	"synaptic vesicle cycle"	99504	NaN	2.214843848047698	0.7869074056193878	0.9345297353787151	0.50295666	140029
GO:1900272	"negative regulation of long-term synaptic potentiation"	NaN	1.1760912590556813	0.06758713913295356	0.9262491587183097	0.28679675	null
GO:1900449	"regulation of glutamate receptor signaling pathway"	NaN	0.9030899869919435	0.03379356956647678	0.950104258467671	0.02930871	null
GO:1901509	"regulation of endothelial tube morphogenesis"	NaN	0.8450980400142568	0.02896591677126581	0.9515996286391276	0.43422687	null
GO:0061046	"regulation of branching involved in lung morphogenesis"	61046	NaN	0.9030899869919435	0.03379356956647678	0.9446906607293563	0.69744595	1901509
GO:1901566	"organonitrogen compound biosynthetic process"	NaN	3.1085650237328344	6.1938785362556725	0.93042036906363	0.41601357	null
GO:1901615	"organic hydroxy compound metabolic process"	NaN	2.690196080028514	2.3607222168581634	0.959397855044214	0	null
GO:1901617	"organic hydroxy compound biosynthetic process"	NaN	2.2278867046136734	0.8110456695954427	0.9157410745692083	0.21937243	null
GO:0006066	"alcohol metabolic process"	6066	NaN	2.509202522331103	1.5545042000579319	0.8948495729364866	0.81477272	1901617
GO:0019405	"alditol catabolic process"	19405	NaN	0.9542425094393249	0.038621222361687746	0.9108936218651935	0.92973644	1901617
GO:0019563	"glycerol catabolic process"	19563	NaN	0.9030899869919435	0.03379356956647678	0.9117275628438225	0.83713149	1901617
GO:0046174	"polyol catabolic process"	46174	NaN	1.146128035678238	0.06275948633774259	0.9085904046244713	0.60021334	1901617
GO:1902652	"secondary alcohol metabolic process"	1902652	NaN	2.123851640967086	0.6372501689678478	0.9002307582713078	0.74116113	1901617
GO:1901698	"response to nitrogen compound"	NaN	3.0546130545568877	5.469730616974027	0.97767051829959	0.37088755	null
GO:1902532	"negative regulation of intracellular signal transduction"	NaN	2.710963118995276	2.4765858839432267	0.9027235097011561	0.35439466	null
GO:0009968	"negative regulation of signal transduction"	9968	NaN	3.095169351431755	6.005600077242445	0.893445460032524	0.77763483	1902532
GO:0010648	"negative regulation of cell communication"	10648	NaN	3.1398790864012365	6.657333204595925	0.9088727132004778	0.5748097	1902532
GO:0023057	"negative regulation of signaling"	23057	NaN	3.1389339402569236	6.642850246210292	0.9127003012584801	0.57431766	1902532
GO:1902531	"regulation of intracellular signal transduction"	1902531	NaN	3.2203696324513946	8.013903640050207	0.9161582899644344	0.54072185	1902532
GO:1903377	"negative regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway"	1903377	NaN	1.1139433523068367	0.05793183354253162	0.9241242166935939	0.74314035	1902532
GO:2001243	"negative regulation of intrinsic apoptotic signaling pathway"	2001243	NaN	2.0043213737826426	0.4827652795210968	0.9119602580083966	0.58539949	1902532
GO:1902730	"positive regulation of proteoglycan biosynthetic process"	NaN	0.6989700043360189	0.019310611180843873	0.9432780031979703	0.18446678	null
GO:1902903	"regulation of supramolecular fiber organization"	NaN	2.584331224367531	1.848991020565801	0.9123462207978899	0.05739092	null
GO:1902930	"regulation of alcohol biosynthetic process"	NaN	1.6989700043360187	0.23655498696533747	0.9420539353353832	0.16533359	null
GO:1902946	"protein localization to early endosome"	NaN	0.8450980400142568	0.02896591677126581	0.9632145673038782	0.2507352	null
GO:1902966	"positive regulation of protein localization to early endosome"	NaN	1	0.04344887515689872	0.9285180772143684	0.37993538	null
GO:1902965	"regulation of protein localization to early endosome"	1902965	NaN	1	0.04344887515689872	0.9386320902789438	0.94228825	1902966
GO:1903076	"regulation of protein localization to plasma membrane"	NaN	2.0453229787866576	0.5310418074732065	0.9227589530625783	0.4566099	null
GO:0032386	"regulation of intracellular transport"	32386	NaN	2.44870631990508	1.351742782659071	0.922836139424579	0.63638349	1903076
GO:0032880	"regulation of protein localization"	32880	NaN	2.975891136401793	4.562131891474365	0.9125914351474691	0.76629655	1903076
GO:1903078	"positive regulation of protein localization to plasma membrane"	1903078	NaN	1.7708520116421442	0.28000386212223616	0.9166874410340456	0.8864711	1903076
GO:1904375	"regulation of protein localization to cell periphery"	1904375	NaN	2.164352855784437	0.7000096553055903	0.9268774944995856	0.5777557	1903076
GO:1904377	"positive regulation of protein localization to cell periphery"	1904377	NaN	1.8512583487190752	0.3379356956647678	0.9163291674851664	0.90172554	1903076
GO:1905475	"regulation of protein localization to membrane"	1905475	NaN	2.322219294733919	1.0089794341990925	0.9243082789959979	0.6165538	1903076
GO:1905477	"positive regulation of protein localization to membrane"	1905477	NaN	2.0681858617461617	0.5600077242444723	0.9133347236961775	0.87303651	1903076
GO:1903753	"negative regulation of p38MAPK cascade"	NaN	0.9030899869919435	0.03379356956647678	0.9314473044523338	0.45224262	null
GO:1904796	"regulation of core promoter binding"	NaN	0.6020599913279624	0.014482958385632905	0.9440159353237751	0.02139516	null
GO:1904798	"positive regulation of core promoter binding"	1904798	NaN	0.47712125471966244	0.009655305590421936	0.9440404839639874	0.84402955	1904796
GO:1905097	"regulation of guanyl-nucleotide exchange factor activity"	1905097	NaN	0.47712125471966244	0.009655305590421936	0.9423668240253099	0.62552551	1904796
GO:1905098	"negative regulation of guanyl-nucleotide exchange factor activity"	1905098	NaN	0.3010299956639812	0.004827652795210968	0.943719147421581	0.89143315	1904796
GO:1905330	"regulation of morphogenesis of an epithelium"	NaN	1.8692317197309762	0.3524186540504007	0.9438648819291819	0.40789373	null
GO:2000027	"regulation of animal organ morphogenesis"	2000027	NaN	2.037426497940624	0.5213865018827846	0.9419848779042531	0.54932362	1905330
GO:1990535	"neuron projection maintenance"	NaN	1.0413926851582251	0.04827652795210968	0.9542112458160337	0.38655512	null
GO:0097061	"dendritic spine organization"	97061	NaN	1.6127838567197355	0.19310611180843873	0.9306134387398952	0.85743134	1990535
GO:1990791	"dorsal root ganglion development"	NaN	0.8450980400142568	0.02896591677126581	0.8901119602214881	0.28147563	null
GO:0061549	"sympathetic ganglion development"	61549	NaN	1	0.04344887515689872	0.8872524371004882	0.8936877	1990791
GO:0061550	"cranial ganglion development"	61550	NaN	0.8450980400142568	0.02896591677126581	0.8901119602214881	0.87144836	1990791
GO:1990963	"establishment of blood-retinal barrier"	NaN	0.9030899869919435	0.03379356956647678	0.9319260249004243	0.15843474	null
GO:2000015	"regulation of determination of dorsal identity"	NaN	0.8450980400142568	0.02896591677126581	0.9626983601657124	0.02493833	null
GO:2000641	"regulation of early endosome to late endosome transport"	NaN	1.2304489213782739	0.07724244472337549	0.9388160622437407	0.0409847	null
GO:2000643	"positive regulation of early endosome to late endosome transport"	2000643	NaN	0.9030899869919435	0.03379356956647678	0.934248152841595	0.56015605	2000641
