TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
GO:0000723	"telomere maintenance"	NaN	1.9867717342662448	0.46345466834025295	0.8314685360225544	0.38281143	null
GO:0034762	"regulation of transmembrane transport"	NaN	2.615950051656401	1.9889929516269191	0.8933953897049971	0.4852415	null
GO:0030100	"regulation of endocytosis"	30100	NaN	2.505149978319906	1.540021241672299	0.8302321420996948	0.5618011	34762
GO:0032386	"regulation of intracellular transport"	32386	NaN	2.44870631990508	1.351742782659071	0.8921139458298618	0.55289016	34762
GO:0032388	"positive regulation of intracellular transport"	32388	NaN	2.161368002234975	0.6951820025103795	0.8707206435255224	0.86845002	34762
GO:0032880	"regulation of protein localization"	32880	NaN	2.975891136401793	4.562131891474365	0.881293225476866	0.76629655	34762
GO:0033157	"regulation of intracellular protein transport"	33157	NaN	2.230448921378274	0.8158733223906537	0.893558747354792	0.62154768	34762
GO:0045807	"positive regulation of endocytosis"	45807	NaN	2.278753600952829	0.912426378294873	0.8106386999782397	0.78361788	34762
GO:0051049	"regulation of transport"	51049	NaN	3.2392994791268923	8.37114994689582	0.8835867280535116	0.7474703	34762
GO:0051050	"positive regulation of transport"	51050	NaN	2.9800033715837464	4.605580766631264	0.8576703933994285	0.6831784	34762
GO:0051222	"positive regulation of protein transport"	51222	NaN	2.4608978427565478	1.390364005020759	0.8599811492617319	0.86606553	34762
GO:0051223	"regulation of protein transport"	51223	NaN	2.705007959333336	2.44279231437675	0.882451350334152	0.83298673	34762
GO:0060341	"regulation of cellular localization"	60341	NaN	3.0211892990699383	5.0642077821763065	0.88732315150145	0.62265565	34762
GO:0060627	"regulation of vesicle-mediated transport"	60627	NaN	2.7641761323903307	2.8000386212223614	0.8892082415342558	0.60662453	34762
GO:0070201	"regulation of establishment of protein localization"	70201	NaN	2.7708520116421442	2.8434874963792605	0.8870678869373579	0.85201969	34762
GO:0090316	"positive regulation of intracellular protein transport"	90316	NaN	2.0253058652647704	0.5069035434971516	0.8720611438586161	0.84127325	34762
GO:1900242	"regulation of synaptic vesicle endocytosis"	1900242	NaN	1.462397997898956	0.1351742782659071	0.8596021082097356	0.92130645	34762
GO:1900244	"positive regulation of synaptic vesicle endocytosis"	1900244	NaN	1.146128035678238	0.06275948633774259	0.846944926778137	0.60196132	34762
GO:1903423	"positive regulation of synaptic vesicle recycling"	1903423	NaN	1.255272505103306	0.08207009751858646	0.897819628145269	0.87248549	34762
GO:1903532	"positive regulation of secretion by cell"	1903532	NaN	2.5599066250361124	1.7476103118663706	0.8647346191382376	0.57072091	34762
GO:1903829	"positive regulation of protein localization"	1903829	NaN	2.699837725867246	2.413826397605484	0.8617800735373735	0.83152793	34762
GO:1904951	"positive regulation of establishment of protein localization"	1904951	NaN	2.5390760987927767	1.665540214347784	0.8650194098440298	0.88609839	34762
GO:2000369	"regulation of clathrin-dependent endocytosis"	2000369	NaN	1.2787536009528289	0.08689775031379744	0.8671618824958389	0.61941803	34762
GO:2000370	"positive regulation of clathrin-dependent endocytosis"	2000370	NaN	0.7781512503836436	0.02413826397605484	0.8595435508651732	0.66831422	34762
GO:2001286	"regulation of caveolin-mediated endocytosis"	2001286	NaN	0.9030899869919435	0.03379356956647678	0.8768628824609062	0.57133196	34762
GO:0035303	"regulation of dephosphorylation"	NaN	1.8808135922807914	0.3620739596408226	0.9265462451544436	0.1728906	null
GO:0010562	"positive regulation of phosphorus metabolic process"	10562	NaN	2.808210972924222	3.099353094525442	0.8754549627941179	0.8673444	35303
GO:0019220	"regulation of phosphate metabolic process"	19220	NaN	2.9951962915971793	4.769720961668437	0.9014419459970077	0.92721107	35303
GO:0042325	"regulation of phosphorylation"	42325	NaN	2.9258275746247424	4.064883653567635	0.9034894556156763	0.65679753	35303
GO:0042327	"positive regulation of phosphorylation"	42327	NaN	2.7489628612561616	2.703485565318142	0.8765197434851864	0.8506002	35303
GO:0045937	"positive regulation of phosphate metabolic process"	45937	NaN	2.808210972924222	3.099353094525442	0.8744332442282368	0.95031577	35303
GO:0035418	"protein localization to synapse"	NaN	1.9030899869919435	0.3813845708216665	0.8998975442969541	0.23456996	null
GO:0038146	"chemokine (C-X-C motif) ligand 12 signaling pathway"	NaN	0.8450980400142568	0.02896591677126581	0.9541568456100865	0.07047841	null
GO:0040011	"locomotion"	NaN	2.5809249756756194	1.834508062180168	1	0	null
GO:0040012	"regulation of locomotion"	NaN	3.0170333392987803	5.0159312542241965	0.9560332439650245	0.06487469	null
GO:0042127	"regulation of cell population proliferation"	NaN	3.241795431295199	8.419426474847928	0.9476422601272174	0.08258771	null
GO:0042254	"ribosome biogenesis"	NaN	2.484299839346786	1.4676064497441343	0.903971831976252	0.28285143	null
GO:0006364	"rRNA processing"	6364	NaN	2.3201462861110542	1.0041517814038814	0.805485979669029	0.85847496	42254
GO:0042255	"ribosome assembly"	42255	NaN	1.6720978579357175	0.22207202857970457	0.9042962177826522	0.73309579	42254
GO:0042273	"ribosomal large subunit biogenesis"	42273	NaN	1.8129133566428555	0.30896977889350197	0.9166316499693815	0.75730272	42254
GO:0042274	"ribosomal small subunit biogenesis"	42274	NaN	2.0043213737826426	0.4827652795210968	0.9131723866502027	0.79267444	42254
GO:0043170	"macromolecule metabolic process"	NaN	3.708845638048179	24.68861639470889	0.9106499291626322	0.47026804	null
GO:0043244	"regulation of protein-containing complex disassembly"	NaN	2.143014800254095	0.6662160857391136	0.897539978514322	0.26606175	null
GO:0043266	"regulation of potassium ion transport"	NaN	1.954242509439325	0.4296610987737762	0.9010655098167187	0.38594405	null
GO:0010766	"negative regulation of sodium ion transport"	10766	NaN	1.0791812460476249	0.05310418074732066	0.8988297976682285	0.605577	43266
GO:0034763	"negative regulation of transmembrane transport"	34763	NaN	1.99563519459755	0.47310997393067494	0.8826660944250369	0.70575942	43266
GO:0034766	"negative regulation of monoatomic ion transmembrane transport"	34766	NaN	1.8260748027008264	0.3186250844839239	0.8791075454211505	0.91921143	43266
GO:0043267	"negative regulation of potassium ion transport"	43267	NaN	1.5185139398778875	0.15448488944675098	0.8894015920206807	0.88349034	43266
GO:0043271	"negative regulation of monoatomic ion transport"	43271	NaN	2.0492180226701815	0.5358694602684175	0.884902873817434	0.70159013	43266
GO:1901017	"negative regulation of potassium ion transmembrane transporter activity"	1901017	NaN	1.1139433523068367	0.05793183354253162	0.875122175015144	0.897834	43266
GO:1901379	"regulation of potassium ion transmembrane transport"	1901379	NaN	1.7993405494535817	0.29931447330308003	0.8958496540100894	0.69856644	43266
GO:1901380	"negative regulation of potassium ion transmembrane transport"	1901380	NaN	1.3222192947339193	0.09655305590421936	0.8880620284650361	0.89631172	43266
GO:1902306	"negative regulation of sodium ion transmembrane transport"	1902306	NaN	0.6020599913279624	0.014482958385632905	0.902485432073483	0.78051283	43266
GO:1904063	"negative regulation of cation transmembrane transport"	1904063	NaN	1.7853298350107671	0.2896591677126581	0.878989457440682	0.77714706	43266
GO:1904878	"negative regulation of calcium ion transmembrane transport via high voltage-gated calcium channel"	1904878	NaN	0.7781512503836436	0.02413826397605484	0.8999452866635248	0.80864352	43266
GO:2000650	"negative regulation of sodium ion transmembrane transporter activity"	2000650	NaN	0.47712125471966244	0.009655305590421936	0.8896202360592843	0.83345435	43266
GO:0043412	"macromolecule modification"	NaN	3.2245330626060857	8.091146084773584	0.9143798888909181	0.30721427	null
GO:0043523	"regulation of neuron apoptotic process"	NaN	2.5010592622177517	1.525538283286666	0.9569921486995506	0.39023983	null
GO:0043603	"amide metabolic process"	NaN	2.9138138523837167	3.9538476392777833	0.9268391225709294	0.16431337	null
GO:0043648	"dicarboxylic acid metabolic process"	NaN	1.99563519459755	0.47310997393067494	0.9097094011081605	0.48082539	null
GO:0001516	"prostaglandin biosynthetic process"	1516	NaN	1.3617278360175928	0.10620836149464132	0.9096965889553784	0.80097421	43648
GO:0006633	"fatty acid biosynthetic process"	6633	NaN	2.060697840353612	0.5503524186540504	0.896269734559968	0.59167676	43648
GO:0046457	"prostanoid biosynthetic process"	46457	NaN	1.3617278360175928	0.10620836149464132	0.9096965889553782	0.90728749	43648
GO:0055086	"nucleobase-containing small molecule metabolic process"	55086	NaN	2.7737864449811935	2.862798107560104	0.8708927639854577	0.52887238	43648
GO:0043653	"mitochondrial fragmentation involved in apoptotic process"	NaN	1.0791812460476249	0.05310418074732066	0.9179436911744221	0.45461381	null
GO:0001836	"release of cytochrome c from mitochondria"	1836	NaN	1.4313637641589874	0.12551897267548517	0.875169203864168	0.79957827	43653
GO:0007006	"mitochondrial membrane organization"	7006	NaN	2.012837224705172	0.4924205851115188	0.9025035436779408	0.6856434	43653
GO:0007007	"inner mitochondrial membrane organization"	7007	NaN	1.568201724066995	0.17379550062759488	0.9109702367173422	0.57952862	43653
GO:0008053	"mitochondrial fusion"	8053	NaN	1.4313637641589874	0.12551897267548517	0.9170464581699146	0.53121302	43653
GO:0008637	"apoptotic mitochondrial changes"	8637	NaN	1.845098040014257	0.3331080428695568	0.9056423045984328	0.62643152	43653
GO:0032981	"mitochondrial respiratory chain complex I assembly"	32981	NaN	1.7781512503836436	0.2848315149174471	0.892484853939399	0.65318948	43653
GO:0033108	"mitochondrial respiratory chain complex assembly"	33108	NaN	2.0043213737826426	0.4827652795210968	0.8873352100007772	0.70953912	43653
GO:0043933	"protein-containing complex organization"	NaN	3.28668096935493	9.336680505938013	0.9035627309609796	0.36826659	null
GO:0043954	"cellular component maintenance"	NaN	1.9294189257142926	0.40552283479772133	0.9325156053719372	0.14256242	null
GO:0044057	"regulation of system process"	NaN	2.803457115648414	3.0655595249589647	0.9484719890494719	0.05215023	null
GO:0051240	"positive regulation of multicellular organismal process"	51240	NaN	3.2576785748691846	8.733223906536642	0.9034778522094651	0.53755596	44057
GO:0044065	"regulation of respiratory system process"	NaN	1.255272505103306	0.08207009751858646	0.9592559244855728	0.30064619	null
GO:0031644	"regulation of nervous system process"	31644	NaN	2.1931245983544616	0.7482861832577001	0.9503576310232668	0.56299479	44065
GO:0043502	"regulation of muscle adaptation"	43502	NaN	2.0569048513364727	0.5455247658588395	0.9458921148853361	0.66851398	44065
GO:0044085	"cellular component biogenesis"	NaN	3.4183012913197452	12.643622670657525	0.9028965023673756	0.40661251	null
GO:0006996	"organelle organization"	6996	NaN	3.4892551683692603	14.888481220430627	0.8969102962712917	0.5634822	44085
GO:0016043	"cellular component organization"	16043	NaN	3.752278985460119	27.285893598532397	0.8907683709675425	0.53612918	44085
GO:0044087	"regulation of cellular component biogenesis"	NaN	2.997386384397313	4.793859225644492	0.9517595181796303	0.06132759	null
GO:0044089	"positive regulation of cellular component biogenesis"	NaN	2.7218106152125467	2.5393453702809694	0.8992436016206196	0.06783714	null
GO:0031333	"negative regulation of protein-containing complex assembly"	31333	NaN	2.1702617153949575	0.7096649608960124	0.8650830692343078	0.80041107	44089
GO:0032271	"regulation of protein polymerization"	32271	NaN	2.311753861055754	0.9848411702230376	0.8815792458192304	0.69744548	44089
GO:0032272	"negative regulation of protein polymerization"	32272	NaN	1.9084850188786497	0.38621222361687746	0.871230782230662	0.75256047	44089
GO:0043254	"regulation of protein-containing complex assembly"	43254	NaN	2.6201360549737576	2.008303562807763	0.8751397454685037	0.76299963	44089
GO:1901888	"regulation of cell junction assembly"	1901888	NaN	2.383815365980431	1.1634643236458435	0.8822170173402918	0.71174936	44089
GO:1901890	"positive regulation of cell junction assembly"	1901890	NaN	2.110589710299249	0.6179395577870039	0.8589431775678337	0.66033593	44089
GO:0044281	"small molecule metabolic process"	NaN	3.2073650374690716	7.77734865308487	0.9336848066139642	0.22246747	null
GO:0044403	"biological process involved in symbiotic interaction"	NaN	2.2764618041732443	0.907598725499662	0.9963360746467799	0	null
GO:0046784	"viral mRNA export from host cell nucleus"	NaN	2.03342375548695	0.5165588490875737	0.994355402051648	0.47766421	null
GO:0044417	"translocation of molecules into host"	44417	NaN	2.03342375548695	0.5165588490875737	0.994355402051648	0.99483441	46784
GO:0046903	"secretion"	NaN	2.7528164311882715	2.727623829294197	0.9013226112036307	0.38511707	null
GO:0048268	"clathrin coat assembly"	NaN	1.2304489213782739	0.07724244472337549	0.9215468016059783	0.34768075	null
GO:0048518	"positive regulation of biological process"	NaN	3.8000293592441343	30.457661484985998	0.9404694349386801	0.15274704	null
GO:0048519	"negative regulation of biological process"	NaN	3.7203247174174416	25.350004827652796	0.9426051760570963	0.1293421	null
GO:0048522	"positive regulation of cellular process"	NaN	3.7651467901080253	28.106594573718258	0.8902813519803027	0.33454881	null
GO:0009893	"positive regulation of metabolic process"	9893	NaN	3.5531545481696254	17.24920343728879	0.8770090661434623	0.5463227	48522
GO:0010604	"positive regulation of macromolecule metabolic process"	10604	NaN	3.513483956704257	15.742975765182967	0.8622743901928371	0.75826318	48522
GO:0031325	"positive regulation of cellular metabolic process"	31325	NaN	3.5137501500818233	15.75263107077339	0.8569070079746872	0.78674066	48522
GO:0051173	"positive regulation of nitrogen compound metabolic process"	51173	NaN	3.453471233722936	13.71053393839915	0.8633499601000998	0.5078	48522
GO:0048523	"negative regulation of cellular process"	NaN	3.6904618932461783	23.66515400212417	0.9093833390490901	0.14039898	null
GO:0048583	"regulation of response to stimulus"	NaN	3.598790506763115	19.160953944192332	0.9455497093492014	0.11329274	null
GO:0048731	"system development"	NaN	3.564784384503987	17.717485758424253	0.9553418261022145	0.37976149	null
GO:0007275	"multicellular organism development"	7275	NaN	3.617000341120899	19.981654919378197	0.9611203613458675	0.58422626	48731
GO:0007399	"nervous system development"	7399	NaN	3.3412366232386925	10.587042579897654	0.9567165277112294	0.64815335	48731
GO:0030154	"cell differentiation"	30154	NaN	3.5996647787884166	19.199575166554023	0.9424671233221137	0.5251054	48731
GO:0048468	"cell development"	48468	NaN	3.4149733479708178	12.547069614753307	0.9451915414182682	0.7154492	48731
GO:0048869	"cellular developmental process"	48869	NaN	3.5998830720736876	19.20923047214444	0.9504198767089165	0.53796848	48731
GO:0048870	"cell motility"	NaN	3.0595634179012676	5.53249010331177	0.9848982901397239	0.02012918	null
GO:0050658	"RNA transport"	NaN	2.167317334748176	0.7048373081008014	0.895153603416174	0.36178514	null
GO:0006405	"RNA export from nucleus"	6405	NaN	1.9084850188786497	0.38621222361687746	0.8737943334012466	0.93612434	50658
GO:0006406	"mRNA export from nucleus"	6406	NaN	1.8195439355418688	0.31379743168871294	0.8087348343159844	0.91799077	50658
GO:0050657	"nucleic acid transport"	50657	NaN	2.167317334748176	0.7048373081008014	0.9051746659007642	0.91135011	50658
GO:0051031	"tRNA transport"	51031	NaN	0.9030899869919435	0.03379356956647678	0.9195203704022655	0.75999088	50658
GO:0051236	"establishment of RNA localization"	51236	NaN	2.1702617153949575	0.7096649608960124	0.9011657776239438	0.96322123	50658
GO:0050789	"regulation of biological process"	NaN	4.099853219884381	60.75118277493483	0.9371888424297891	0.33648818	null
GO:0050793	"regulation of developmental process"	NaN	3.4243915544102776	12.822245824080333	0.9492328498486755	0.09035891	null
GO:0050794	"regulation of cellular process"	NaN	4.080410007155637	58.091146084773584	0.9313152974779652	0.22587859	null
GO:0050803	"regulation of synapse structure or activity"	NaN	2.505149978319906	1.540021241672299	0.9295777471176789	0.34231595	null
GO:0050804	"modulation of chemical synaptic transmission"	NaN	2.776701183988411	2.882108718740948	0.9359378416132565	0.26069461	null
GO:0048167	"regulation of synaptic plasticity"	48167	NaN	2.4099331233312946	1.2358791155740079	0.9101163444929755	0.86715812	50804
GO:0098815	"modulation of excitatory postsynaptic potential"	98815	NaN	1.806179973983887	0.304142126098291	0.9070231191151203	0.73701655	50804
GO:1900271	"regulation of long-term synaptic potentiation"	1900271	NaN	1.7781512503836436	0.2848315149174471	0.9215586665460379	0.73187753	50804
GO:0050807	"regulation of synapse organization"	NaN	2.494154594018443	1.5014000193106112	0.857068108236035	0.45001289	null
GO:0008582	"regulation of synaptic assembly at neuromuscular junction"	8582	NaN	0.9030899869919435	0.03379356956647678	0.8820207809634444	0.67409715	50807
GO:0051963	"regulation of synapse assembly"	51963	NaN	2.1760912590556813	0.7193202664864343	0.8575371125233676	0.89979793	50807
GO:0061001	"regulation of dendritic spine morphogenesis"	61001	NaN	1.792391689498254	0.29448682050786906	0.8584423837623399	0.81965155	50807
GO:0099175	"regulation of postsynapse organization"	99175	NaN	2.1398790864012365	0.6613884329439027	0.8680251497084235	0.89160123	50807
GO:1902951	"negative regulation of dendritic spine maintenance"	1902951	NaN	0.6989700043360189	0.019310611180843873	0.878357876975811	0.64451248	50807
GO:1904396	"regulation of neuromuscular junction development"	1904396	NaN	1.0413926851582251	0.04827652795210968	0.8940931554501098	0.69441304	50807
GO:1904398	"positive regulation of neuromuscular junction development"	1904398	NaN	0.7781512503836436	0.02413826397605484	0.8772690943975422	0.93522797	50807
GO:0051013	"microtubule severing"	NaN	1	0.04344887515689872	0.9218546668396288	0.1219958	null
GO:0051052	"regulation of DNA metabolic process"	NaN	2.69284691927723	2.3752051752437966	0.9147537344648644	0.34710709	null
GO:0051098	"regulation of binding"	NaN	1.8573324964312685	0.34276334845997875	0.9488045707225126	0.03932845	null
GO:0010469	"regulation of signaling receptor activity"	10469	NaN	1.724275869600789	0.25103794535097035	0.9335072859742899	0.53297176	51098
GO:0044093	"positive regulation of molecular function"	44093	NaN	2.682145076373832	2.3172733417012648	0.9386720699699793	0.65844517	51098
GO:0051099	"positive regulation of binding"	51099	NaN	1.5563025007672873	0.1689678478323839	0.9470342432226851	0.86272387	51098
GO:0098962	"regulation of postsynaptic neurotransmitter receptor activity"	98962	NaN	0.47712125471966244	0.009655305590421936	0.9315523811976865	0.7551886	51098
GO:0099601	"regulation of neurotransmitter receptor activity"	99601	NaN	1.4771212547196624	0.14000193106111808	0.9337835811342724	0.50755951	51098
GO:1902416	"positive regulation of mRNA binding"	1902416	NaN	0.3010299956639812	0.04788694686216909	0.9512638840688018	0.78704611	51098
GO:1905214	"regulation of RNA binding"	1905214	NaN	1.3979400086720377	0.11948440668147146	0.9489694203690707	0.50107591	51098
GO:1905216	"positive regulation of RNA binding"	1905216	NaN	0.3010299956639812	0.04380605315899938	0.9515673887721677	0.87424016	51098
GO:2000310	"regulation of NMDA receptor activity"	2000310	NaN	1.0413926851582251	0.04827652795210968	0.8876444920976689	0.84073853	51098
GO:0051128	"regulation of cellular component organization"	NaN	3.404491617758686	12.247755141450227	0.944448540836143	0.09952258	null
GO:0051171	"regulation of nitrogen compound metabolic process"	NaN	3.707229419327294	24.596890991599885	0.8963757097048146	0.37682669	null
GO:0080090	"regulation of primary metabolic process"	80090	NaN	3.7218106152125467	25.436902577966592	0.8957208830074942	0.60414357	51171
GO:0051174	"regulation of phosphorus metabolic process"	NaN	2.9960736544852753	4.779376267258859	0.9144164569552138	0.27466572	null
GO:0051179	"localization"	NaN	3.6514718521990424	21.632712175340348	1	0	null
GO:0051246	"regulation of protein metabolic process"	NaN	3.2755416884013098	9.100125518972675	0.9054444428143198	0.44069628	null
GO:0051258	"protein polymerization"	NaN	2.012837224705172	0.4924205851115188	0.9080498765602778	0.48904857	null
GO:0051402	"neuron apoptotic process"	NaN	2.1492191126553797	0.6758713913295356	0.9801348462024797	0.01476688	null
GO:0012501	"programmed cell death"	12501	NaN	3.037027879755775	5.2524862411895334	0.9758538097605559	0.70290023	51402
GO:0051640	"organelle localization"	NaN	2.7489628612561616	2.703485565318142	0.9133065744053867	0.29011322	null
GO:0051648	"vesicle localization"	NaN	2.271841606536499	0.8979434199092402	0.9060926495952177	0.25599919	null
GO:0006903	"vesicle targeting"	6903	NaN	1.7634279935629373	0.2751762093270252	0.8675034465858867	0.87408657	51648
GO:0006904	"vesicle docking involved in exocytosis"	6904	NaN	1.6232492903979006	0.19793376460364973	0.8814112265126	0.9236662	51648
GO:0016185	"synaptic vesicle budding from presynaptic endocytic zone membrane"	16185	NaN	1.0413926851582251	0.04827652795210968	0.8144346004219081	0.86898159	51648
GO:0048278	"vesicle docking"	48278	NaN	1.7853298350107671	0.2896591677126581	0.8809573524003371	0.66553046	51648
GO:0048489	"synaptic vesicle transport"	48489	NaN	1.6334684555795864	0.20276141739886067	0.8794616831414578	0.64378002	51648
GO:0051650	"establishment of vesicle localization"	51650	NaN	2.2380461031287955	0.8303562807762865	0.866401333070384	0.8634992	51648
GO:0051656	"establishment of organelle localization"	51656	NaN	2.630427875025024	2.0565800907598724	0.8901907542526759	0.81727075	51648
GO:0070142	"synaptic vesicle budding"	70142	NaN	1.1139433523068367	0.05793183354253162	0.8239687915968221	0.88058462	51648
GO:0097091	"synaptic vesicle clustering"	97091	NaN	1.0791812460476249	0.05310418074732066	0.8737908146122666	0.87500877	51648
GO:0097479	"synaptic vesicle localization"	97479	NaN	1.7075701760979363	0.2413826397605484	0.9130869573747942	0.76393765	51648
GO:0140056	"organelle localization by membrane tethering"	140056	NaN	1.8920946026904804	0.3717292652312446	0.9033628778291364	0.95488381	51648
GO:0051668	"localization within membrane"	NaN	2.7520484478194387	2.7227961764989863	0.8832768907338489	0.39773752	null
GO:0060988	"lipid tube assembly"	NaN	0.6989700043360189	0.019310611180843873	0.9292898145128016	0.26388579	null
GO:0060998	"regulation of dendritic spine development"	NaN	1.9395192526186185	0.41517814038814327	0.9530752385899978	0.31881077	null
GO:0060999	"positive regulation of dendritic spine development"	NaN	1.8260748027008264	0.3186250844839239	0.9285250130068973	0.23883979	null
GO:0061024	"membrane organization"	NaN	2.8739015978644615	3.606256638022593	0.9147365126527648	0.27517262	null
GO:0062012	"regulation of small molecule metabolic process"	NaN	2.552668216112193	1.7186443950951047	0.9303264064852916	0.04801556	null
GO:0062176	"R-loop processing"	NaN	1	0.04344887515689872	0.9340439402204974	0.00910603	null
GO:0065007	"biological regulation"	NaN	4.112839510845115	62.595346142705424	1	0	null
GO:0065008	"regulation of biological quality"	NaN	3.4800069429571505	14.574683788741913	0.9531139945618275	0.07125561	null
GO:0065009	"regulation of molecular function"	NaN	2.9116901587538613	3.934537028096939	0.9615920757470369	0	null
GO:0070585	"protein localization to mitochondrion"	NaN	1.9242792860618816	0.4006951820025104	0.8972431470483173	0.38409586	null
GO:0006626	"protein targeting to mitochondrion"	6626	NaN	1.7781512503836436	0.2848315149174471	0.8951213937754462	0.56104755	70585
GO:0006886	"intracellular protein transport"	6886	NaN	2.7323937598229686	2.602104856618712	0.8529384031859101	0.6756992	70585
GO:0046907	"intracellular transport"	46907	NaN	3.0670708560453703	5.629043159215989	0.8535158557744653	0.70822177	70585
GO:0072594	"establishment of protein localization to organelle"	72594	NaN	2.5390760987927767	1.665540214347784	0.8762455847232086	0.66409905	70585
GO:0072655	"establishment of protein localization to mitochondrion"	72655	NaN	1.8692317197309762	0.3524186540504007	0.8930371666873672	0.95534687	70585
GO:0070925	"organelle assembly"	NaN	2.920123326290724	4.011779472820315	0.8810306143659311	0.48579538	null
GO:0007010	"cytoskeleton organization"	7010	NaN	3.1061908972634154	6.160084966689196	0.8895921198598927	0.54006828	70925
GO:0022607	"cellular component assembly"	22607	NaN	3.3727279408855955	11.383605291107465	0.88345095614319	0.67046501	70925
GO:0065003	"protein-containing complex assembly"	65003	NaN	3.060320028688285	5.542145408902192	0.8846108658578572	0.71323403	70925
GO:0071496	"cellular response to external stimulus"	NaN	2.5276299008713385	1.6220913391908853	0.9949378360330787	0	null
GO:0071840	"cellular component organization or biogenesis"	NaN	3.7691556907143986	28.36728782465965	0.980457366259181	0.02898864	null
GO:0071963	"establishment or maintenance of cell polarity regulating cell shape"	NaN	0.47712125471966244	0.009655305590421936	0.9316953579606453	0.20194328	null
GO:2000769	"regulation of establishment or maintenance of cell polarity regulating cell shape"	2000769	NaN	0.47712125471966244	0.009655305590421936	0.9360569387270693	0.71755217	71963
GO:2000771	"positive regulation of establishment or maintenance of cell polarity regulating cell shape"	2000771	NaN	0.47712125471966244	0.009655305590421936	0.9178104982220918	0.53292324	71963
GO:0072521	"purine-containing compound metabolic process"	NaN	2.693726948923647	2.3800328280390075	0.8839717828377661	0.34542265	null
GO:0090271	"positive regulation of fibroblast growth factor production"	NaN	0.8450980400142568	0.02896591677126581	0.9180736331876415	0.27372769	null
GO:0097151	"positive regulation of inhibitory postsynaptic potential"	NaN	1.0413926851582251	0.04827652795210968	0.9047878203419197	0.45831777	null
GO:0097435	"supramolecular fiber organization"	NaN	2.7745169657285498	2.867625760355315	0.9170425626570545	0.26052809	null
GO:0098657	"import into cell"	NaN	2.859138297294531	3.485565318142319	0.8983032345397048	0.41303295	null
GO:0098917	"retrograde trans-synaptic signaling"	NaN	1	0.04344887515689872	0.9527294151507809	0.16552176	null
GO:0007268	"chemical synaptic transmission"	7268	NaN	2.5921767573958667	1.8827845901322777	0.9328526824931472	0.65777997	98917
GO:0098916	"anterograde trans-synaptic signaling"	98916	NaN	2.5921767573958667	1.8827845901322777	0.9328526824931472	0.96982182	98917
GO:0099536	"synaptic signaling"	99536	NaN	2.662757831681574	2.2158926330018347	0.9342605767022284	0.76268539	98917
GO:0099537	"trans-synaptic signaling"	99537	NaN	2.61066016308988	1.9648546876508644	0.9328072132961439	0.94280432	98917
GO:0098942	"retrograde trans-synaptic signaling by trans-synaptic protein complex"	NaN	0.6989700043360189	0.019310611180843873	0.9555522855519406	0.4728894	null
GO:0099003	"vesicle-mediated transport in synapse"	NaN	2.2624510897304293	0.8786328087283962	0.882877912803089	0.44452745	null
GO:0006897	"endocytosis"	6897	NaN	2.7331972651065692	2.606932509413923	0.8639326447242507	0.65516393	99003
GO:0006898	"receptor-mediated endocytosis"	6898	NaN	2.2121876044039577	0.7820797528241769	0.8785122729517856	0.76242857	99003
GO:0006900	"vesicle budding from membrane"	6900	NaN	1.8692317197309762	0.3524186540504007	0.824503144449346	0.50447135	99003
GO:0048193	"Golgi vesicle transport"	48193	NaN	2.429752280002408	1.2938109491165395	0.8780781595190638	0.57670973	99003
GO:0099072	"regulation of postsynaptic membrane neurotransmitter receptor levels"	NaN	1.9590413923210936	0.43448875156898714	0.9378076436845829	0.26350595	null
GO:0099172	"presynapse organization"	NaN	1.4771212547196624	0.14000193106111808	0.9150289465634748	0.15637216	null
GO:0007416	"synapse assembly"	7416	NaN	2.060697840353612	0.5503524186540504	0.8677241321963601	0.76858598	99172
GO:0034329	"cell junction assembly"	34329	NaN	2.4742162640762553	1.4338128801776575	0.8853635696448119	0.83465992	99172
GO:0034331	"cell junction maintenance"	34331	NaN	1.8388490907372552	0.32828039007434584	0.9082499101456358	0.55963504	99172
GO:0050808	"synapse organization"	50808	NaN	2.582063362911709	1.8393357149753788	0.8959441367534579	0.70800028	99172
GO:0060997	"dendritic spine morphogenesis"	60997	NaN	1.3424226808222062	0.10138070869943033	0.8770124975385786	0.90583163	99172
GO:0097061	"dendritic spine organization"	97061	NaN	1.6127838567197355	0.19310611180843873	0.8987875953049427	0.61185305	99172
GO:0097105	"presynaptic membrane assembly"	97105	NaN	1	0.04344887515689872	0.8865690557359678	0.89674036	99172
GO:0097106	"postsynaptic density organization"	97106	NaN	1.6232492903979006	0.19793376460364973	0.8957278100876878	0.79689612	99172
GO:0098880	"maintenance of postsynaptic specialization structure"	98880	NaN	1.380211241711606	0.11103601428985228	0.8982159261125607	0.93254116	99172
GO:0099054	"presynapse assembly"	99054	NaN	1.3424226808222062	0.10138070869943033	0.8849529514411978	0.58257398	99172
GO:0099084	"postsynaptic specialization organization"	99084	NaN	1.6812412373755872	0.2268996813749155	0.8957494929075464	0.80733303	99172
GO:0099173	"postsynapse organization"	99173	NaN	2.146128035678238	0.6710437385343246	0.9025195613447199	0.7642452	99172
GO:0099558	"maintenance of synapse structure"	99558	NaN	1.662757831681574	0.21724437578449357	0.9086228584426946	0.92573313	99172
GO:0099562	"maintenance of postsynaptic density structure"	99562	NaN	1.146128035678238	0.06275948633774259	0.9025872157476115	0.89341535	99172
